7240	1wjoA01|chain:A	473	1b9mB02|chain:B	77	362	0
7241	1wjpA01|chain:A	33	1a1iA01|chain:A	27	50	0
7242	1wjpA02|chain:A	33	1a1iA01|chain:A	23	23	0
7243	1wjpA03|chain:A	33	1a1iA01|chain:A	32	84	0
7244	1wjqA01|chain:A	14613	2rhiA01|chain:A	57	257	3
7245	1wjrA00|chain:A	120	1a87A01|chain:A	95	423	0
7246	1wjsA00|chain:A	58	1a3qA02|chain:A	96	424	0
7247	1wjtA00|chain:A	231	1akhB00|chain:B	77	360	0
7248	1wjuA00|chain:A	12	1a02J00|chain:J	74	344	0
7249	1wjvA01|chain:A	464	1b8wA00|chain:A	36	129	0
7250	1wjwA01|chain:A	81	1a5tA02|chain:A	60	287	0
7251	1wjzA00|chain:A	391	1b22A00|chain:A	70	330	0
7252	1wk0A01|chain:A	275	1aoyA00|chain:A	86	396	0
7253	1wk1A01|chain:A	20	1a0iA01|chain:A	89	399	0
7254	1wkbA01|chain:A	363	1azoA00|chain:A	339	335	0
7255	1wkbA02|chain:A	284	1aq3A00|chain:A	170	449	0
7256	1wkbA03|chain:A	106	1a79A02|chain:A	88	399	0
7257	1wkiA01|chain:A	142	1a9xA03|chain:A	81	375	0
7258	1wkrA01|chain:A	233	1akpA00|chain:A	123	448	0
7259	1wkrA02|chain:A	242	1am5A02|chain:A	123	447	0
7260	1wktA00|chain:A	209	1ahlA00|chain:A	67	315	0
7261	1wkvA01|chain:A	412	1b3qB03|chain:B	56	265	0
7262	1wkvA02|chain:A	453	1b7yB02|chain:B	150	455	0
7263	1wkvA03|chain:A	419	1b4bA00|chain:A	74	346	0
7264	1wkyA02|chain:A	199	1agjA02|chain:A	109	442	0
7265	1wl8A00|chain:A	72	1a57A00|chain:A	140	459	0
7266	1wleA01|chain:A	188	1af8A00|chain:A	84	385	0
7267	1wleA02|chain:A	454	1b7yB05|chain:B	236	409	0
7268	1wlfA01|chain:A	29	1a15A00|chain:A	63	291	0
7269	1wlfA02|chain:A	345	1avyB00|chain:B	59	276	0
7270	1wlgA02|chain:A	167	1acxA00|chain:A	101	435	0
7271	1wlhA01|chain:A	191	1afiA00|chain:A	78	366	0
7272	1wljA00|chain:A	128	1a8rA01|chain:A	126	452	0
7273	1wlmA01|chain:A	391	1b22A00|chain:A	74	357	0
7274	1wlnA00|chain:A	473	1b9mB02|chain:B	88	403	0
7275	1wloA00|chain:A	39	1a1wA00|chain:A	100	431	0
7276	1wlsA02|chain:A	218	1aisB02|chain:B	96	425	0
7277	1wltA00|chain:A	463	1b8qA00|chain:A	130	458	0
7278	1wlyA01|chain:A	453	1b7yB02|chain:B	128	457	0
7279	1wlzA01|chain:A	26	1a0rP02|chain:P	61	278	0
7280	1wmdA01|chain:A	183	1af0A01|chain:A	235	408	0
7281	1wmdA02|chain:A	244	1ameA00|chain:A	87	393	0
7282	1wmgA00|chain:A	487	1balA00|chain:A	65	314	0
7283	1wmhA00|chain:A	439	1b69A00|chain:A	62	289	0
7284	1wmhB00|chain:B	452	1b7yB01|chain:B	59	285	0
7285	1wmiA00|chain:A	487	1balA00|chain:A	62	305	0
7286	1wmiB00|chain:B	215	1aipH03|chain:H	45	184	0
7287	1wmkA03|chain:A	33	1a1iA01|chain:A	26	38	0
7288	1wmtA00|chain:A	269	1aooA00|chain:A	34	89	0
7289	1wmvA01|chain:A	33	1a1iA01|chain:A	24	26	0
7290	1wmwB00|chain:B	304	1at3A00|chain:A	233	405	0
7291	1wmxA00|chain:A	120	1a87A01|chain:A	129	455	0
7292	1wmzA00|chain:A	67	1a45A01|chain:A	104	436	0
7293	1wn0A00|chain:A	86	1a62A02|chain:A	98	430	0
7294	1wn1A01|chain:A	452	1b7yB01|chain:B	94	422	0
7295	1wn1A02|chain:A	55	1a3cA00|chain:A	167	442	0
7296	1wn9A00|chain:A	174	1adjB02|chain:B	92	420	0
7297	1wncB00|chain:B	8493	1zv8G00|chain:G	34	184	35
7298	1wnhA01|chain:A	473	1b9mB02|chain:B	75	352	0
7299	1wnhA02|chain:A	180	1ae2A00|chain:A	88	399	0
7300	1wnvB00|chain:B	94	1a6dA03|chain:A	155	451	0
7301	1wohA00|chain:A	315	1atzB00|chain:B	226	412	0
7302	1wojA00|chain:A	295	1arbA02|chain:A	156	457	0
7303	1wolA00|chain:A	15	1a0aA00|chain:A	90	403	0
7304	1woqA01|chain:A	424	1b4rA00|chain:A	79	382	0
7305	1woqA02|chain:A	233	1akpA00|chain:A	103	435	0
7306	1wosA04|chain:A	415	1b43A02|chain:A	62	296	0
7307	1wotA00|chain:A	188	1af8A00|chain:A	71	338	0
7308	1wp0A00|chain:A	188	1af8A00|chain:A	117	449	0
7309	1wp1B01|chain:B	240	1am2A00|chain:A	280	382	0
7310	1wp5A00|chain:A	406	1b37A01|chain:A	240	407	0
7311	1wp7A00|chain:A	327	1auuA00|chain:A	46	201	0
7312	1wp9A01|chain:A	105	1a79A01|chain:A	148	456	0
7313	1wp9A02|chain:A	91	1a6aB02|chain:B	112	447	0
7314	1wp9B03|chain:B	417	1b48A01|chain:A	94	424	0
7315	1wpaA01|chain:A	443	1b72A00|chain:A	72	344	0
7316	1wpbB02|chain:B	175	1adnA00|chain:A	85	383	0
7317	1wpbG01|chain:G	85	1a62A01|chain:A	40	138	0
7318	1wpiA00|chain:A	31	1a19A00|chain:A	98	430	0
7319	1wpqA01|chain:A	368	1azzA01|chain:A	142	462	0
7320	1wpuA00|chain:A	21	1a0iA02|chain:A	109	442	0
7321	1wpwA00|chain:A	49	1a2zA00|chain:A	250	391	0
7322	1wpxB00|chain:B	66	1a44A00|chain:A	151	454	0
7323	1wq6A00|chain:A	477	1b9wA02|chain:A	45	179	0
7324	1wq8A00|chain:A	28	1a10I00|chain:I	72	341	0
7325	1wqaA03|chain:A	86	1a62A02|chain:A	71	335	0
7326	1wqjB01|chain:B	214	1aipE03|chain:E	53	242	0
7327	1wqsA01|chain:A	214	1aipE03|chain:E	53	232	0
7328	1wqsA02|chain:A	250	1amuA03|chain:A	77	359	0
7329	1wquA00|chain:A	127	1a8pA01|chain:A	85	386	0
7330	1wqwA01|chain:A	266	1aogA02|chain:A	137	458	0
7331	1wr2A01|chain:A	31	1a19A00|chain:A	115	446	0
7332	1wr2A02|chain:A	391	1b22A00|chain:A	56	267	0
7333	1wr8A01|chain:A	13	1a04A01|chain:A	120	451	0
7334	1wr8A02|chain:A	285	1aq5A00|chain:A	52	224	0
7335	1wraA01|chain:A	225	1ajoA00|chain:A	226	415	0
7336	1wrdA00|chain:A	11	1a02F00|chain:F	73	340	0
7337	1wrjA01|chain:A	327	1auuA00|chain:A	50	216	0
7338	1wruA01|chain:A	245	1amiA02|chain:A	127	451	0
7339	1wruA02|chain:A	12	1a02J00|chain:J	64	302	0
7340	1wruA03|chain:A	12	1a02J00|chain:J	42	147	0
7341	1ws6A00|chain:A	453	1b7yB02|chain:B	118	446	0
7342	1wscA01|chain:A	95	1a6fA00|chain:A	106	434	0
7343	1wspA00|chain:A	400	1b33N01|chain:N	61	290	0
7344	1wsrA01|chain:A	473	1b9mB02|chain:B	107	441	0
7345	1wsrA02|chain:A	349	1awoA00|chain:A	67	318	0
7346	1wsrA03|chain:A	81	1a5tA02|chain:A	35	100	0
7347	1wt6B00|chain:B	215	1aipH03|chain:H	48	206	0
7348	1wteA02|chain:A	311	1atrA03|chain:A	93	417	0
7349	1wteB01|chain:B	216	1aisA02|chain:A	107	437	0
7350	1wthA01|chain:A	34	1a1rA02|chain:A	91	410	0
7351	1wthA02|chain:A	28	1a10I00|chain:I	77	356	0
7352	1wthD01|chain:D	401	1b34B00|chain:B	78	367	0
7353	1wtjA02|chain:A	36	1a1vA01|chain:A	143	460	0
7354	1wtjA03|chain:A	81	1a5tA02|chain:A	36	108	0
7355	1wtjB01|chain:B	273	1aowA02|chain:A	70	337	0
7356	1wtuA00|chain:A	494	1bbyA00|chain:A	71	341	0
7357	1wtyA00|chain:A	39	1a1wA00|chain:A	83	385	0
7358	1wu2A01|chain:A	429	1b5fB00|chain:B	112	446	0
7359	1wu2A04|chain:A	132	1a92A00|chain:A	57	264	0
7360	1wu3I00|chain:I	431	1b5lA00|chain:A	116	450	0
7361	1wu6A01|chain:A	432	1b5tA00|chain:A	283	398	0
7362	1wu7A01|chain:A	395	1b25A02|chain:A	193	443	0
7363	1wu7A02|chain:A	201	1agrH01|chain:H	42	151	0
7364	1wu7A03|chain:A	106	1a79A02|chain:A	71	338	0
7365	1wubA00|chain:A	447	1b7eA02|chain:A	130	458	0
7366	1wudA00|chain:A	215	1aipH03|chain:H	57	264	0
7367	1wueA02|chain:A	463	1b8qA00|chain:A	165	457	0
7368	1wueB01|chain:B	291	1aqtA01|chain:A	109	441	0
7369	1wuoA00|chain:A	116	1a7tA00|chain:A	148	422	0
7370	1wv2A00|chain:A	258	1ao0A02|chain:A	169	441	0
7371	1wv3A01|chain:A	327	1auuA00|chain:A	55	255	0
7372	1wv3A02|chain:A	20	1a0iA01|chain:A	82	377	0
7373	1wv4B00|chain:B	174	1adjB02|chain:B	115	450	0
7374	1wv8A00|chain:A	215	1aipH03|chain:H	51	226	0
7375	1wv9A00|chain:A	452	1b7yB01|chain:B	63	301	0
7376	1wveC00|chain:C	415	1b43A02|chain:A	56	256	0
7377	1wvfA01|chain:A	419	1b4bA00|chain:A	79	373	0
7378	1wvfA03|chain:A	491	1bbhA00|chain:A	172	450	0
7379	1wvfA04|chain:A	464	1b8wA00|chain:A	37	111	0
7380	1wvhA00|chain:A	14	1a04A02|chain:A	98	430	0
7381	1wviA01|chain:A	41	1a21A01|chain:A	107	440	0
7382	1wvkA00|chain:A	215	1aipH03|chain:H	65	301	0
7383	1wvoA00|chain:A	244	1ameA00|chain:A	53	263	0
7384	1wvqA00|chain:A	125	1a8lA02|chain:A	120	449	0
7385	1wvtA00|chain:A	216	1aisA02|chain:A	109	442	0
7386	1wvuA01|chain:A	7387	1wvuB02|chain:B	74	341	113
7387	1wvuB02|chain:B	7386	1wvuA01|chain:A	74	231	113
7388	1wvvB01|chain:B	33	1a1iA01|chain:A	39	119	0
7389	1wwhA01|chain:A	285	1aq5A00|chain:A	56	251	0
7390	1wwiA00|chain:A	23	1a0pA01|chain:A	106	435	0
7391	1wwlB00|chain:B	334	1av1A00|chain:A	234	413	0
7392	1wwmA00|chain:A	174	1adjB02|chain:B	130	451	0
7393	1wwtA01|chain:A	487	1balA00|chain:A	48	197	0
7394	1wwuA01|chain:A	132	1a92A00|chain:A	46	195	0
7395	1wwvA00|chain:A	285	1aq5A00|chain:A	67	315	0
7396	1wwyA00|chain:A	72	1a57A00|chain:A	126	451	0
7397	1wwzA00|chain:A	105	1a79A01|chain:A	115	446	0
7398	1wx0A00|chain:A	76	1a5eA00|chain:A	155	449	0
7399	1wx1A01|chain:A	81	1a5tA02|chain:A	40	172	0
7400	1wx8A00|chain:A	273	1aowA02|chain:A	73	340	0
7401	1wx9A00|chain:A	489	1bazC00|chain:C	63	300	0
7402	1wxaA00|chain:A	118	1a7wA00|chain:A	89	394	0
7403	1wxcB01|chain:B	81	1a5tA02|chain:A	49	196	0
7404	1wxnA00|chain:A	33	1a1iA01|chain:A	33	88	0
7405	1wxpA01|chain:A	372	1b04A03|chain:A	61	289	0
7406	1wxqA01|chain:A	424	1b4rA00|chain:A	135	462	0
7407	1wxqA02|chain:A	118	1a7wA00|chain:A	65	313	0
7408	1wxqA03|chain:A	78	1a5jA01|chain:A	53	234	0
7409	1wxrA01|chain:A	243	1am7A00|chain:A	191	442	0
7410	1wxrA03|chain:A	155	1aalB00|chain:B	59	265	0
7411	1wxvA01|chain:A	409	1b3qA01|chain:A	57	262	0
7412	1wxxA01|chain:A	345	1avyB00|chain:B	49	204	0
7413	1wxxA02|chain:A	205	1ah5A03|chain:A	76	360	0
7414	1wy5A01|chain:A	493	1bbuA01|chain:A	162	459	0
7415	1wy5A02|chain:A	443	1b72A00|chain:A	66	322	0
7416	1wy6A00|chain:A	39	1a1wA00|chain:A	119	450	0
7417	1wy9A00|chain:A	409	1b3qA01|chain:A	82	380	0
7418	1wycA02|chain:A	54	1a3aC00|chain:C	172	444	0
7419	1wydA01|chain:A	231	1akhB00|chain:B	75	354	0
7420	1wynA01|chain:A	341	1avoA00|chain:A	80	373	0
7421	1wyrA00|chain:A	28	1a10I00|chain:I	91	403	0
7422	1wysA00|chain:A	7153	1wfeA00|chain:A	55	245	10
7423	1wyuA01|chain:A	39	1a1wA00|chain:A	85	392	0
7424	1wyuA02|chain:A	454	1b7yB05|chain:B	190	432	0
7425	1wyuB01|chain:B	85	1a62A01|chain:A	57	258	0
7426	1wyuB02|chain:B	174	1adjB02|chain:B	93	421	0
7427	1wyuB03|chain:B	165	1acoA01|chain:A	201	439	0
7428	1wywA00|chain:A	397	1b2rA02|chain:A	162	457	0
7429	1wyzA01|chain:A	391	1b22A00|chain:A	83	385	0
7430	1wyzA02|chain:A	212	1ailA00|chain:A	82	379	0
7431	1wz2A04|chain:A	341	1avoA00|chain:A	65	309	0
7432	1wz2A05|chain:A	450	1b7tA02|chain:A	39	130	0
7433	1wz3A01|chain:A	132	1a92A00|chain:A	55	247	0
7434	1wz8A01|chain:A	370	1b04A01|chain:A	149	448	0
7435	1wz9A01|chain:A	300	1as4A02|chain:A	158	442	0
7436	1wz9A02|chain:A	312	1attA01|chain:A	105	441	0
7437	1wzaA01|chain:A	350	1ax4A01|chain:A	257	408	0
7438	1wzaA03|chain:A	327	1auuA00|chain:A	59	272	0
7439	1wzcA02|chain:A	345	1avyB00|chain:B	61	290	0
7440	1wzlA01|chain:A	109	1a7hA00|chain:A	90	403	0
7441	1wzlA04|chain:A	349	1awoA00|chain:A	62	289	0
7442	1wznA01|chain:A	68	1a48A01|chain:A	139	457	0
7443	1wznA02|chain:A	478	1b9xC02|chain:C	42	154	0
7444	1wzoA01|chain:A	33	1a1iA01|chain:A	33	82	0
7445	1wzoB02|chain:B	453	1b7yB02|chain:B	142	453	0
7446	1wzvA00|chain:A	216	1aisA02|chain:A	112	445	0
7447	1wzzA00|chain:A	203	1agyA00|chain:A	239	411	0
7448	1x04A00|chain:A	45	1a2oA01|chain:A	149	457	0
7449	1x05A00|chain:A	31	1a19A00|chain:A	96	423	0
7450	1x0cA01|chain:A	167	1acxA00|chain:A	125	450	0
7451	1x0cA02|chain:A	183	1af0A01|chain:A	280	381	0
7452	1x0gA00|chain:A	442	1b6sA01|chain:A	76	358	0
7453	1x0pA01|chain:A	118	1a7wA00|chain:A	71	335	0
7454	1x0pE02|chain:E	201	1agrH01|chain:H	35	97	0
7455	1x0tA01|chain:A	11	1a02F00|chain:F	45	179	0
7456	1x0tA02|chain:A	33	1a1iA01|chain:A	35	95	0
7457	1x0uA02|chain:A	143	1a9xA04|chain:A	192	444	0
7458	1x13B01|chain:B	255	1anuA00|chain:A	145	455	0
7459	1x19A02|chain:A	105	1a79A01|chain:A	117	446	0
7460	1x1aA01|chain:A	82	1a5tA03|chain:A	131	456	0
7461	1x1fA00|chain:A	23	1a0pA01|chain:A	110	445	0
7462	1x1iA02|chain:A	482	1baa001|chain:_	206	440	0
7463	1x1iA03|chain:A	244	1ameA00|chain:A	87	395	0
7464	1x1mA00|chain:A	142	1a9xA03|chain:A	80	372	0
7465	1x23B00|chain:B	429	1b5fB00|chain:B	116	453	0
7466	1x2jA00|chain:A	181	1ae9A00|chain:A	219	428	0
7467	1x2lA01|chain:A	132	1a92A00|chain:A	62	291	0
7468	1x2mA01|chain:A	478	1b9xC02|chain:C	41	141	0
7469	1x2nA01|chain:A	85	1a62A01|chain:A	47	185	0
7470	1x31A02|chain:A	195	1afwB01|chain:B	294	369	0
7471	1x31B01|chain:B	234	1akqA00|chain:A	171	446	0
7472	1x31B02|chain:B	150	1aa0A00|chain:A	114	446	0
7473	1x31C01|chain:C	455	1b7yB06|chain:B	77	363	0
7474	1x31C02|chain:C	191	1afiA00|chain:A	59	274	0
7475	1x31D00|chain:D	118	1a7wA00|chain:A	67	319	0
7476	1x32A00|chain:A	201	1agrH01|chain:H	38	107	0
7477	1x3aA00|chain:A	401	1b34B00|chain:B	75	351	0
7478	1x3bA00|chain:A	32	1a1aB00|chain:B	108	440	0
7479	1x3cA00|chain:A	110	1a7iA00|chain:A	55	245	0
7480	1x3dA00|chain:A	231	1akhB00|chain:B	88	396	0
7481	1x3kA01|chain:A	236	1al3A01|chain:A	109	442	0
7482	1x3wA01|chain:A	201	1agrH01|chain:H	27	36	0
7483	1x3wB01|chain:B	201	1agrH01|chain:H	40	128	0
7484	1x3xA00|chain:A	286	1aqaA00|chain:A	59	281	0
7485	1x3zA03|chain:A	481	1ba5A00|chain:A	65	311	0
7486	1x3zA04|chain:A	478	1b9xC02|chain:C	41	145	0
7487	1x40A00|chain:A	212	1ailA00|chain:A	70	321	0
7488	1x42A01|chain:A	65	1a41A02|chain:A	108	440	0
7489	1x42A02|chain:A	26	1a0rP02|chain:P	60	284	0
7490	1x43A01|chain:A	349	1awoA00|chain:A	45	189	0
7491	1x44A00|chain:A	214	1aipE03|chain:E	77	361	0
7492	1x46A00|chain:A	102	1a75A00|chain:A	109	441	0
7493	1x47A01|chain:A	142	1a9xA03|chain:A	65	302	0
7494	1x49A01|chain:A	369	1b01A00|chain:A	51	228	0
7495	1x4dA00|chain:A	15	1a0aA00|chain:A	77	356	0
7496	1x4eA00|chain:A	391	1b22A00|chain:A	63	300	0
7497	1x4gA00|chain:A	244	1ameA00|chain:A	82	378	0
7498	1x4hA00|chain:A	98	1a6sA00|chain:A	83	380	0
7499	1x4iA00|chain:A	209	1ahlA00|chain:A	52	226	0
7500	1x4oA00|chain:A	15	1a0aA00|chain:A	59	268	0
7501	1x4pA00|chain:A	81	1a5tA02|chain:A	50	207	0
7502	1x4qA01|chain:A	12	1a02J00|chain:J	53	231	0
7503	1x4rA01|chain:A	28	1a10I00|chain:I	61	275	0
7504	1x4sA00|chain:A	269	1aooA00|chain:A	44	172	0
7505	1x4tA01|chain:A	489	1bazC00|chain:C	42	165	0
7506	1x4uA01|chain:A	110	1a7iA00|chain:A	51	223	0
7507	1x4wA00|chain:A	209	1ahlA00|chain:A	51	216	0
7508	1x4xA00|chain:A	219	1aiwA00|chain:A	79	369	0
7509	1x4yA01|chain:A	253	1an8A02|chain:A	77	359	0
7510	1x4zA01|chain:A	473	1b9mB02|chain:B	75	350	0
7511	1x51A01|chain:A	91	1a6aB02|chain:B	106	441	0
7512	1x52A01|chain:A	212	1ailA00|chain:A	79	371	0
7513	1x53A01|chain:A	42	1a21B02|chain:B	98	431	0
7514	1x57A00|chain:A	86	1a62A02|chain:A	67	318	0
7515	1x58A01|chain:A	81	1a5tA02|chain:A	37	109	0
7516	1x5aA01|chain:A	485	1bajA00|chain:A	67	319	0
7517	1x5bA01|chain:A	416	1b44D00|chain:D	99	433	0
7518	1x5eA01|chain:A	28	1a10I00|chain:I	83	379	0
7519	1x5fA00|chain:A	424	1b4rA00|chain:A	88	403	0
7520	1x5hA00|chain:A	273	1aowA02|chain:A	99	431	0
7521	1x5iA01|chain:A	349	1awoA00|chain:A	72	339	0
7522	1x5kA01|chain:A	381	1b12A02|chain:A	73	352	0
7523	1x5lA01|chain:A	338	1avaA02|chain:A	65	310	0
7524	1x5mA01|chain:A	364	1azpA00|chain:A	79	368	0
7525	1x5oA01|chain:A	142	1a9xA03|chain:A	64	298	0
7526	1x5wA02|chain:A	33	1a1iA01|chain:A	22	33	0
7527	1x5xA00|chain:A	34	1a1rA02|chain:A	83	379	0
7528	1x5zA01|chain:A	191	1afiA00|chain:A	79	363	0
7529	1x60A01|chain:A	338	1avaA02|chain:A	53	236	0
7530	1x62A01|chain:A	477	1b9wA02|chain:A	46	185	0
7531	1x67A01|chain:A	278	1ap4A00|chain:A	99	431	0
7532	1x68A00|chain:A	400	1b33N01|chain:N	57	264	0
7533	1x6aA01|chain:A	85	1a62A01|chain:A	47	191	0
7534	1x6bA01|chain:A	81	1a5tA02|chain:A	46	195	0
7535	1x6cA00|chain:A	357	1ayaA00|chain:A	80	383	0
7536	1x6fA00|chain:A	349	1awoA00|chain:A	66	310	0
7537	1x6gA00|chain:A	12	1a02J00|chain:J	61	282	0
7538	1x6hA00|chain:A	110	1a7iA00|chain:A	65	301	0
7539	1x6iB00|chain:B	372	1b04A03|chain:A	66	307	0
7540	1x6mC00|chain:C	371	1b04A02|chain:A	143	459	0
7541	1x6oA02|chain:A	487	1balA00|chain:A	57	274	0
7542	1x6vA02|chain:A	366	1azsC02|chain:C	114	449	0
7543	1x6vB03|chain:B	431	1b5lA00|chain:A	177	452	0
7544	1x74A01|chain:A	453	1b7yB02|chain:B	122	450	0
7545	1x74A02|chain:A	33	1a1iA01|chain:A	29	51	0
7546	1x74A03|chain:A	33	1a1iA01|chain:A	25	25	0
7547	1x74A04|chain:A	15	1a0aA00|chain:A	69	319	0
7548	1x74A05|chain:A	33	1a1iA01|chain:A	31	59	0
7549	1x79B00|chain:B	12	1a02J00|chain:J	65	310	0
7550	1x7dA02|chain:A	169	1ad2A01|chain:A	126	451	0
7551	1x7dB01|chain:B	426	1b4uA00|chain:A	125	451	0
7552	1x7fA01|chain:A	262	1aoaA01|chain:A	168	447	0
7553	1x7fA02|chain:A	339	1avcA07|chain:A	89	400	0
7554	1x7oA01|chain:A	442	1b6sA01|chain:A	72	341	0
7555	1x7oA02|chain:A	368	1azzA01|chain:A	124	451	0
7556	1x7vA00|chain:A	455	1b7yB06|chain:B	72	341	0
7557	1x8bA01|chain:A	145	1a9xA07|chain:A	62	289	0
7558	1x8dA01|chain:A	145	1a9xA07|chain:A	73	340	0
7559	1x8mA01|chain:A	349	1awoA00|chain:A	91	408	0
7560	1x8yA00|chain:A	11	1a02F00|chain:F	52	236	0
7561	1x8zB00|chain:B	61	1a3wB03|chain:B	110	443	0
7562	1x93A01|chain:A	201	1agrH01|chain:H	29	59	0
7563	1x99A00|chain:A	236	1al3A01|chain:A	108	442	0
7564	1x9bA00|chain:A	369	1b01A00|chain:A	38	129	0
7565	1x9fA00|chain:A	422	1b4pA02|chain:A	107	441	0
7566	1x9fC00|chain:C	172	1adeA02|chain:A	110	445	0
7567	1x9fD00|chain:D	39	1a1wA00|chain:A	104	436	0
7568	1x9gA00|chain:A	82	1a5tA03|chain:A	145	463	0
7569	1x9lA01|chain:A	98	1a6sA00|chain:A	86	392	0
7570	1x9mA01|chain:A	54	1a3aC00|chain:C	168	446	0
7571	1x9mA03|chain:A	307	1atgA02|chain:A	134	461	0
7572	1x9nA01|chain:A	454	1b7yB05|chain:B	200	432	0
7573	1x9nA02|chain:A	11	1a02F00|chain:F	61	286	0
7574	1x9pA01|chain:A	91	1a6aB02|chain:B	122	453	0
7575	1x9tA02|chain:A	240	1am2A00|chain:A	210	433	0
7576	1x9xA00|chain:A	192	1afoA00|chain:A	44	188	0
7577	1x9yA01|chain:A	275	1aoyA00|chain:A	126	451	0
7578	1x9zA01|chain:A	345	1avyB00|chain:B	68	324	0
7579	1x9zA02|chain:A	28	1a10I00|chain:I	65	308	0
7580	1xa3A01|chain:A	195	1afwB01|chain:B	225	421	0
7581	1xa3A02|chain:A	452	1b7yB01|chain:B	74	356	0
7582	1xa6A01|chain:A	250	1amuA03|chain:A	75	362	0
7583	1xa6A02|chain:A	193	1afpA00|chain:A	51	224	0
7584	1xaiA02|chain:A	184	1af5A00|chain:A	138	460	0
7585	1xakA00|chain:A	15	1a0aA00|chain:A	53	221	0
7586	1xaoA02|chain:A	33	1a1iA01|chain:A	27	17	0
7587	1xatA00|chain:A	453	1b7yB02|chain:B	155	463	0
7588	1xauA00|chain:A	28	1a10I00|chain:I	79	363	0
7589	1xaxA00|chain:A	358	1ayeA01|chain:A	107	442	0
7590	1xb2B01|chain:B	215	1aipH03|chain:H	40	173	0
7591	1xb2B02|chain:B	23	1a0pA01|chain:A	90	403	0
7592	1xb2B03|chain:B	409	1b3qA01|chain:A	71	336	0
7593	1xb4B01|chain:B	14	1a04A02|chain:A	79	363	0
7594	1xb4B02|chain:B	132	1a92A00|chain:A	55	253	0
7595	1xbsA00|chain:A	58	1a3qA02|chain:A	97	423	0
7596	1xc3A01|chain:A	86	1a62A02|chain:A	78	360	0
7597	1xc5A01|chain:A	201	1agrH01|chain:H	37	108	0
7598	1xccD01|chain:D	100	1a70A00|chain:A	112	445	0
7599	1xcjA00|chain:A	36	1a1vA01|chain:A	173	450	0
7600	1xd3C00|chain:C	10	1a00B00|chain:B	171	449	0
7601	1xd4A03|chain:A	255	1anuA00|chain:A	172	456	0
7602	1xd4A04|chain:A	51	1a31A03|chain:A	164	457	0
7603	1xd7A00|chain:A	252	1an2A00|chain:A	86	392	0
7604	1xdiA01|chain:A	37	1a1vA02|chain:A	160	442	0
7605	1xdiA02|chain:A	424	1b4rA00|chain:A	86	398	0
7606	1xdiA03|chain:A	244	1ameA00|chain:A	91	407	0
7607	1xdnA01|chain:A	31	1a19A00|chain:A	79	371	0
7608	1xdnA02|chain:A	174	1adjB02|chain:B	115	448	0
7609	1xdpA01|chain:A	12	1a02J00|chain:J	78	363	0
7610	1xdpA02|chain:A	255	1anuA00|chain:A	152	461	0
7611	1xdpA03|chain:A	146	1a9xA08|chain:A	141	461	0
7612	1xdpA04|chain:A	37	1a1vA02|chain:A	139	463	0
7613	1xdsB01|chain:B	452	1b7yB01|chain:B	65	321	0
7614	1xdwA01|chain:A	341	1avoA00|chain:A	98	430	0
7615	1xdwA02|chain:A	342	1avoB00|chain:B	143	451	0
7616	1xdxA01|chain:A	409	1b3qA01|chain:A	75	351	0
7617	1xdyG00|chain:G	240	1am2A00|chain:A	196	444	0
7618	1xdzA00|chain:A	198	1agjA01|chain:A	178	445	0
7619	1xe0C00|chain:C	15	1a0aA00|chain:A	76	351	0
7620	1xe1A00|chain:A	214	1aipE03|chain:E	65	316	0
7621	1xe4A01|chain:A	13	1a04A01|chain:A	121	451	0
7622	1xe7A00|chain:A	64	1a41A01|chain:A	139	461	0
7623	1xeaA01|chain:A	452	1b7yB01|chain:B	88	400	0
7624	1xeaA02|chain:A	469	1b9hA02|chain:A	145	464	0
7625	1xebA00|chain:A	188	1af8A00|chain:A	106	435	0
7626	1xedC00|chain:C	98	1a6sA00|chain:A	79	364	0
7627	1xeeA01|chain:A	85	1a62A01|chain:A	60	282	0
7628	1xeqB00|chain:B	132	1a92A00|chain:A	64	297	0
7629	1xerA00|chain:A	442	1b6sA01|chain:A	77	362	0
7630	1xeuA01|chain:A	284	1aq3A00|chain:A	133	455	0
7631	1xeuA02|chain:A	219	1aiwA00|chain:A	61	288	0
7632	1xexB00|chain:B	393	1b24A01|chain:A	118	451	0
7633	1xezA01|chain:A	345	1avyB00|chain:B	61	285	0
7634	1xezA02|chain:A	21725	3o44A03|chain:A	273	266	115
7635	1xezA03|chain:A	478	1b9xC02|chain:C	35	107	0
7636	1xezA04|chain:A	484	1bagA02|chain:A	98	433	0
7637	1xf1A01|chain:A	75	1a5aB02|chain:B	249	405	0
7638	1xf1A02|chain:A	169	1ad2A01|chain:A	109	442	0
7639	1xf1A03|chain:A	65	1a41A02|chain:A	97	426	0
7640	1xf1A05|chain:A	381	1b12A02|chain:A	75	351	0
7641	1xf8A02|chain:A	46	1a2pA00|chain:A	122	451	0
7642	1xfdA01|chain:A	319	1augA00|chain:A	355	325	0
7643	1xfdA02|chain:A	88	1a66A00|chain:A	195	444	0
7644	1xffA00|chain:A	469	1b9hA02|chain:A	177	444	0
7645	1xfiA02|chain:A	391	1b22A00|chain:A	66	313	0
7646	1xfjA00|chain:A	36	1a1vA01|chain:A	191	444	0
7647	1xfkA00|chain:A	195	1afwB01|chain:B	242	409	0
